,LTV_M,Purpose_M,Coop_M,Product_M,Occup_M,Back_M,BoCreditScor_M,PropType_M,Year,Bank,MortDate,Assigned_ID,Portfolio_Worthy
34406,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122405,0
34407,0.13,1.61,1.0,0.879,1.0,1.0,2.85,1.0,2017,Indianapolis,2017,2122406,0
34408,0.127,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122407,1
34409,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122408,0
34410,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122409,0
34411,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122410,1
34412,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2122411,1
34413,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122412,0
34414,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122413,0
34415,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2122414,1
34416,0.13,1.0,1.0,0.879,1.0,2.345,4.81,1.0,2017,Indianapolis,2017,2122415,1
34417,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122416,1
34418,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122417,1
34419,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122418,1
34420,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122419,0
34421,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122420,1
34422,0.127,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122421,1
34423,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122422,1
34424,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122423,1
34425,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122424,1
34426,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122425,1
34427,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122426,1
34428,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122427,1
34429,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122428,0
34430,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122429,1
34431,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122430,0
34432,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122431,1
34433,0.127,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122432,1
34434,0.127,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122433,1
34435,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.146,2017,Indianapolis,2017,2122434,1
34436,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122435,1
34437,0.127,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122436,1
34438,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122437,0
34439,0.13,1.0,1.0,0.879,1.0,1.0,2.85,1.146,2017,Indianapolis,2017,2122438,1
34440,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122439,1
34441,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122440,1
34442,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122441,1
34443,0.13,1.0,1.0,0.879,1.0,2.02,2.85,1.0,2017,Indianapolis,2017,2122442,1
34444,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2122443,1
34445,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122444,0
34446,0.127,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122445,1
34447,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122446,0
34448,0.13,1.0,1.0,0.879,1.0,1.0,2.85,1.0,2017,Indianapolis,2017,2122447,1
34449,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122448,1
34450,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122449,1
34451,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122450,1
34452,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122451,1
34453,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122452,1
34454,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122453,1
34455,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122454,1
34456,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122455,0
34457,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122456,0
34458,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122457,1
34459,0.127,1.0,1.0,0.879,1.0,2.02,2.85,1.0,2017,Indianapolis,2017,2122458,1
34460,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122459,1
34461,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122460,0
34462,0.127,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122461,1
34463,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122462,1
34464,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122463,0
34465,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122464,0
34466,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122465,1
34467,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2122466,1
34468,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2122467,1
34469,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122468,1
34470,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122469,1
34471,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122470,1
34472,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122471,0
34473,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122472,0
34474,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122473,0
34475,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122474,1
34476,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122475,1
34477,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122476,1
34478,0.13,1.61,1.0,0.879,1.0,2.019,2.85,1.0,2017,Indianapolis,2017,2122477,1
34479,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2122478,1
34480,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122479,1
34481,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122480,0
34482,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122481,1
34483,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122482,1
34484,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122483,1
34485,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.146,2017,Indianapolis,2017,2122484,0
34486,0.127,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122485,0
34487,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122486,1
34488,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2122487,1
34489,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122488,1
34490,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122489,0
34491,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122490,0
34492,0.13,1.0,1.0,0.879,1.0,1.431,2.85,1.146,2017,Indianapolis,2017,2122491,1
34493,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122492,1
34494,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122493,1
34495,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122494,0
34496,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2122495,1
34497,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122496,1
34498,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122497,0
34499,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2122498,1
34500,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2122499,1
34501,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2122500,0
34502,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.146,2017,Indianapolis,2017,2122501,0
34503,0.127,1.0,1.0,0.879,1.304,1.0,0.743,1.0,2017,Indianapolis,2017,2122502,1
34504,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122503,1
34505,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2122504,0
34506,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122505,1
34507,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122506,1
34508,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2122507,1
34509,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122508,1
34510,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122509,1
34511,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.146,2017,Indianapolis,2017,2122510,1
34512,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122511,1
34513,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122512,1
34514,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122513,0
34515,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122514,0
34516,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122515,1
34517,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2122516,1
34518,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122517,1
34519,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122518,1
34520,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122519,1
34521,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122520,1
34522,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2122521,1
34523,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122522,1
34524,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122523,1
34525,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122524,0
34526,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122525,0
34527,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122526,0
34528,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2122527,0
34529,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122528,0
34530,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122529,1
34531,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122530,0
34532,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122531,1
34533,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122532,1
34534,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2122533,1
34535,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2122534,1
34536,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122535,1
34537,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122536,1
34538,0.127,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122537,1
34539,0.127,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122538,1
34540,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122539,1
34541,0.13,1.0,1.0,0.879,1.0,1.0,2.85,1.0,2017,Indianapolis,2017,2122540,1
34542,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122541,1
34543,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122542,1
34544,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122543,1
34545,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.146,2017,Indianapolis,2017,2122544,1
34546,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122545,1
34547,0.13,1.61,1.0,0.879,1.0,1.0,2.85,1.0,2017,Indianapolis,2017,2122546,0
34548,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122547,1
34549,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122548,1
34550,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2122549,1
34551,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122550,0
34552,0.13,1.0,1.0,0.879,1.0,1.431,2.85,1.0,2017,Indianapolis,2017,2122551,1
34553,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122552,1
34554,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122553,0
34555,0.127,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122554,1
34556,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122555,1
34557,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122556,1
34558,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122557,0
34559,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2122558,1
34560,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122559,0
34561,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2122560,1
34562,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122561,1
34563,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122562,1
34564,0.127,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122563,1
34565,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122564,1
34566,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122565,1
34567,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122566,1
34568,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122567,0
34569,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122568,1
34570,0.13,1.0,1.0,0.879,1.304,1.0,0.743,1.0,2017,Indianapolis,2017,2122569,1
34571,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122570,1
34572,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122571,1
34573,0.127,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2122572,1
34574,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122573,0
34575,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122574,1
34576,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2122575,1
34577,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122576,1
34578,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122577,1
34579,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122578,1
34580,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122579,1
34581,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122580,1
34582,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122581,1
34583,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2122582,1
34584,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122583,1
34585,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2122584,1
34586,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122585,1
34587,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122586,1
34588,0.127,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122587,1
34589,0.127,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122588,1
34590,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122589,1
34591,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122590,1
34592,0.127,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122591,1
34593,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122592,1
34594,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122593,1
34595,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122594,1
34596,0.127,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122595,0
34597,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122596,0
34598,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122597,1
34599,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122598,1
34600,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.146,2017,Indianapolis,2017,2122599,1
34601,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.146,2017,Indianapolis,2017,2122600,1
34602,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122601,1
34603,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122602,0
34604,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122603,0
34605,0.13,1.0,1.0,0.879,1.304,1.0,0.743,1.0,2017,Indianapolis,2017,2122604,1
34606,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122605,1
34607,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122606,1
34608,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2122607,1
34609,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2122608,1
34610,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122609,1
34611,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122610,1
34612,0.127,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122611,0
34613,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2122612,1
34614,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122613,1
34615,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2122614,1
34616,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122615,1
34617,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122616,1
34618,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122617,1
34619,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122618,1
34620,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2122619,1
34621,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122620,1
34622,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122621,0
34623,0.127,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122622,0
34624,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122623,1
34625,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122624,0
34626,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122625,1
34627,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2122626,1
34628,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122627,1
34629,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122628,1
34630,0.13,1.0,1.0,0.879,1.304,1.431,1.76,1.0,2017,Indianapolis,2017,2122629,1
34631,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122631,1
34632,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122632,1
34633,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2122633,1
34634,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2122634,1
34635,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Indianapolis,2017,2122635,1
34636,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2122636,1
34637,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2122637,1
34638,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122638,1
34639,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2122639,0
34640,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122640,0
34641,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122641,1
34642,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122642,1
34643,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122643,0
34644,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122644,0
34645,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2122645,1
34646,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122646,1
34647,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122647,1
34648,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2122648,0
34649,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2122649,1
34650,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2122650,1
34651,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122651,0
34652,0.127,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2122652,0
34653,0.13,1.0,1.0,0.879,1.304,2.02,0.743,1.0,2017,Indianapolis,2017,2122653,1
34654,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2122654,1
34655,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122655,1
34656,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122656,0
34657,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2122657,0
34658,0.127,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2122658,0
34659,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122659,1
34660,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122660,1
34661,0.13,1.0,1.0,0.879,1.0,2.019,2.85,1.0,2017,Indianapolis,2017,2122661,1
34662,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2122662,1
