,IncRat,LTV,Purpose,Coop,Product,FedGuar,Occup,Front,Back,BoCreditScor,PropType,UPB,Portfolio_Worthy
45335,2.3617,0.61,2,2,1,0,1,0.16,0.22,5,1,0.6810865191146881,1
45336,1.4931,0.61,2,2,1,0,1,0.26,0.36,4,1,0.6585513078470825,1
45337,1.4762,0.79,2,2,1,0,1,0.24,0.29,5,7,0.7515090543259557,1
45338,0.6074,0.78,2,2,1,0,1,0.18,0.26,5,1,0.3058350100603622,1
45339,0.9146,0.79,1,2,1,0,1,0.15,0.21,3,1,0.19215291750503016,1
45340,1.6535,0.95,1,2,1,0,1,0.28,0.39,5,7,0.7882796780684104,1
45341,1.4056,0.67,2,2,1,0,1,0.28,0.29,5,1,0.7816901408450704,1
45342,1.1195,0.65,2,2,1,0,1,0.22,0.25,5,1,0.5714285714285714,1
45343,1.5555,0.56,2,2,1,0,1,0.21,0.29,5,1,0.7132796780684104,1
45344,1.2081,0.8,2,2,1,0,1,0.23,0.42,4,7,0.5321931589537223,1
45345,1.2777,0.49,2,2,1,0,1,0.22,0.36,4,6,0.335010060362173,1
45346,1.4408,0.69,2,2,1,0,1,0.28,0.3,5,1,0.6683460764587524,1
45347,3.1366,0.67,2,2,1,0,1,0.15,0.16,5,1,0.7012072434607646,1
45348,0.98,0.7,2,2,1,0,1,0.28,0.29,4,1,0.7012072434607646,1
45349,2.5594,0.65,2,2,1,0,1,0.23,0.33,5,1,0.6609657947686116,1
45350,1.0819,0.69,2,2,1,0,1,0.1,0.31,3,1,0.22535211267605632,0
45351,0.4999,0.9,1,2,1,0,1,0.32,0.39,5,1,0.2551307847082495,1
45352,1.9657,0.9,1,2,1,0,2,0.04,0.17,5,1,0.1670020120724346,1
45353,1.0388,0.67,1,2,1,0,1,0.24,0.34,5,1,0.29859154929577464,1
45354,1.9657,0.79,2,2,1,0,1,0.12,0.19,4,1,0.7273641851106639,1
45355,2.2159,0.53,2,2,1,0,1,0.22,0.24,5,1,0.32233400402414486,1
45356,0.7598,0.9,1,2,1,0,1,0.22,0.23,5,1,0.2720321931589537,1
45357,2.9887,0.69,1,2,1,0,1,0.1,0.26,5,1,0.4496981891348088,1
45358,2.6398,0.8,2,2,1,0,1,0.15,0.21,4,1,0.6207243460764587,1
45359,1.9657,0.67,1,2,1,0,1,0.08,0.38,4,1,0.4698189134808853,1
45360,2.4116,0.77,2,2,1,0,1,0.16,0.33,4,1,0.4117706237424547,1
45361,0.6717,0.68,2,2,1,0,1,0.28,0.36,5,1,0.2776659959758551,1
45362,1.6517,0.72,2,2,1,0,1,0.24,0.34,4,1,0.3988088531187122,1
45363,1.9657,0.8,2,2,1,0,1,0.04,0.08,4,1,0.5788732394366197,1
45364,1.8454,0.61,2,2,1,0,1,0.12,0.19,5,1,0.21830985915492956,1
45365,1.7833,0.69,1,2,1,0,1,0.16,0.34,5,1,0.41951710261569414,1
45366,2.3827,0.6,2,2,1,0,1,0.25,0.35,5,1,0.5321931589537223,1
45367,1.4341,0.67,2,2,1,0,1,0.27,0.35,5,7,0.8158953722334004,1
45368,0.7227,0.67,2,2,1,0,1,0.37,0.38,5,7,0.5422535211267605,1
45369,1.3265,0.71,2,2,1,0,1,0.23,0.42,5,7,0.7800804828973843,1
45370,1.6563,0.75,2,2,1,0,1,0.13,0.25,5,7,0.443158953722334,1
45371,1.2847,0.74,2,2,1,0,1,0.23,0.39,5,7,0.5321931589537223,1
45372,0.8548,0.74,2,2,1,0,1,0.32,0.33,5,1,0.4899396378269617,1
45373,1.8848,0.89,1,2,1,0,1,0.27,0.31,5,7,0.7615694164989939,1
45374,3.4662,0.63,2,2,1,0,1,0.13,0.15,5,1,0.9094567404426559,1
45375,1.3069,0.59,2,2,1,0,1,0.31,0.37,4,1,0.7710261569416499,1
45376,0.9552,0.75,2,2,1,0,1,0.18,0.21,4,1,0.33148893360160964,1
45377,1.2172,0.79,2,2,1,0,1,0.33,0.43,5,1,0.7374245472837022,1
45378,1.9657,0.8,1,2,1,0,1,0.1,0.18,4,1,0.5643863179074446,1
45379,1.5914,0.8,1,2,1,0,1,0.14,0.33,5,1,0.18611670020120724,1
45380,0.9690000000000001,0.67,1,2,1,0,1,0.12,0.4,5,7,0.1395372233400402,1
45381,0.5113,0.5,2,2,1,0,1,0.29,0.38,5,1,0.19416498993963782,1
45382,1.121,0.74,2,2,1,0,1,0.23,0.42,4,7,0.6086519114688128,1
45383,1.0215,0.66,2,2,1,0,1,0.15,0.22,5,1,0.19416498993963782,1
45384,2.0579,0.73,2,2,1,0,1,0.19,0.2,3,7,0.5402414486921528,0
45385,0.9146,0.78,2,2,1,0,1,0.19,0.19,5,7,0.2093541247484909,1
45386,1.605,0.78,2,2,1,0,1,0.1,0.17,5,1,0.18812877263581484,1
45387,1.8887,0.95,1,2,1,0,1,0.14,0.2,5,7,0.34848893360160965,1
45388,0.9415,0.65,2,2,1,0,1,0.18,0.39,5,1,0.18611670020120724,1
45389,1.4312,0.6,2,2,1,0,1,0.21,0.34,5,1,0.33783299798792754,1
45390,2.1832,0.69,2,2,1,0,1,0.19,0.33,4,7,0.5080482897384305,1
45391,0.8023,0.67,2,2,1,0,1,0.23,0.32,5,7,0.18812877263581484,1
45392,2.8811,0.72,1,2,1,0,1,0.17,0.34,5,7,0.5804828973843058,1
45393,2.2912,0.74,2,2,1,0,1,0.1,0.16,5,7,0.2826961770623742,1
45394,0.9213,0.72,2,2,1,0,1,0.19,0.29,5,1,0.22635814889336014,1
45395,1.0061,0.67,2,2,1,0,1,0.18,0.27,5,1,0.18812877263581484,1
45396,1.8939,0.77,2,2,1,0,1,0.13,0.21,5,1,0.3732394366197183,1
45397,1.4517,0.95,1,2,1,0,1,0.11,0.17,5,1,0.24064386317907444,1
45398,0.3666,0.59,2,2,1,0,1,0.29,0.37,5,1,0.14285714285714285,1
45399,1.5867,0.8,2,2,1,0,1,0.25,0.39,5,7,0.6851106639839034,1
45400,1.3683,0.83,2,2,1,0,1,0.17,0.28,3,1,0.40885311871227364,0
45401,1.401,0.88,1,2,1,0,1,0.23,0.43,4,1,0.5321931589537223,1
45402,1.0427,0.5,2,2,1,0,1,0.1,0.18,4,1,0.2283702213279678,1
45403,1.554,0.7,2,2,1,0,1,0.15,0.37,4,1,0.41649899396378265,1
45404,1.4046,0.86,2,2,1,0,1,0.32,0.43,4,1,0.8158953722334004,1
45405,2.4298,0.7,2,2,1,0,1,0.2,0.31,3,1,0.4436619718309859,0
45406,2.5536,0.56,2,2,1,0,2,0.09,0.29,5,7,0.2776659959758551,1
45407,0.8238,0.67,2,2,1,0,1,0.19,0.37,5,1,0.26418511066398387,1
45408,1.4981,0.72,2,2,1,0,1,0.32,0.42,5,6,0.5945674044265593,1
45409,1.7686,0.67,2,2,1,0,1,0.12,0.33,5,1,0.23843058350100604,1
45410,1.4326,0.8,1,2,1,0,1,0.14,0.25,5,1,0.2810865191146881,1
45411,1.5481,0.63,2,2,1,0,1,0.23,0.25,5,1,0.29682696177062373,1
45412,2.4428,0.8,1,2,1,0,1,0.15,0.33,5,7,0.6706961770623742,1
45413,1.9657,0.9,1,2,1,0,1,0.05,0.27,4,1,0.24668008048289736,1
45414,2.1405,0.77,1,2,1,0,1,0.23,0.37,5,1,0.630784708249497,1
45415,1.9145,0.76,2,2,1,0,1,0.2,0.2,4,7,0.8340040241448692,1
45416,2.0451,0.8,1,2,1,0,1,0.14,0.14,5,1,0.4798792756539235,1
45417,1.1167,0.95,1,2,1,0,1,0.19,0.35,5,1,0.298943661971831,1
45418,0.7784,0.8,1,2,1,0,1,0.31,0.39,5,6,0.445271629778672,1
45419,0.8562,0.78,2,2,1,0,1,0.33,0.35,5,1,0.5070422535211268,1
45420,0.4509,0.95,1,2,1,0,1,0.25,0.43,4,1,0.11167002012072434,1
45421,1.22,0.7,2,2,1,0,1,0.22,0.37,3,7,0.45804828973843054,0
45422,1.7196,0.73,2,2,1,0,1,0.19,0.32,4,1,0.7132796780684104,1
45423,2.1107,0.75,2,2,1,0,1,0.15,0.28,4,7,0.6971830985915493,1
45424,0.7523,0.59,2,2,1,0,1,0.23,0.39,3,1,0.4899396378269617,0
45425,1.954,0.77,2,2,1,0,1,0.23,0.37,5,7,0.7937625754527162,1
45426,0.955,0.6,2,2,1,0,1,0.29,0.35,5,7,0.4476861167002012,1
45427,2.0183,0.52,2,2,1,0,1,0.24,0.29,5,1,0.7816901408450704,1
45428,1.9076,0.78,2,2,1,0,1,0.12,0.21,5,7,0.4698189134808853,1
45429,1.1842,0.85,1,2,1,0,1,0.27,0.39,5,1,0.5070422535211268,1
45430,1.6769,0.66,2,2,1,0,1,0.28,0.4,3,7,0.7555331991951709,0
45431,1.9657,0.76,2,2,1,0,1,0.11,0.19,5,7,0.6780684104627767,1
45432,2.2834,0.75,2,2,1,0,1,0.12,0.32,5,1,0.3470824949698189,1
45433,2.3246,0.9,1,2,1,0,2,0.06,0.37,4,1,0.13983903420523136,1
45434,1.8271,0.8,1,2,1,0,1,0.17,0.23,4,1,0.37122736418511065,1
45435,0.9572,0.9,1,2,1,0,1,0.16,0.3,5,1,0.28470824949698187,1
45436,1.2947,0.8,1,2,1,0,1,0.13,0.21,4,1,0.17806841046277666,1
45437,0.371,0.67,1,2,1,0,1,0.12,0.16,5,1,0.08752515090543259,1
45438,2.3412,0.89,2,2,1,0,1,0.19,0.45,3,1,0.7463782696177061,0
45439,1.4465,0.8,1,2,1,0,1,0.21,0.32,5,1,0.445271629778672,1
45440,1.6836,0.9,1,2,1,0,1,0.11,0.25,4,1,0.252112676056338,1
45441,2.0901,0.79,1,2,1,0,1,0.17,0.24,5,1,0.8146036217303823,1
45442,0.7216,0.9,1,2,1,0,1,0.23,0.4,5,1,0.23672032193158954,1
45443,2.2478,0.67,2,2,1,0,1,0.09,0.18,5,1,0.1639839034205231,1
45444,1.3982,0.67,2,2,1,0,2,0.22,0.23,5,1,0.2476861167002012,1
45445,2.3164,0.75,2,2,1,0,1,0.22,0.23,5,1,0.8006036217303822,1
45446,1.2212,0.64,1,2,1,0,1,0.11,0.16,5,1,0.16579476861167003,1
45447,1.7884,0.8,1,2,1,0,1,0.2,0.33,5,1,0.7816901408450704,1
45448,1.6841,0.73,1,2,1,0,1,0.18,0.19,5,1,0.6810865191146881,1
45449,1.4605,0.8,2,2,1,0,1,0.22,0.27,5,1,0.4436619718309859,1
45450,1.4974,0.56,2,2,1,0,1,0.14,0.18,5,1,0.24969818913480885,1
45451,0.6174,0.73,2,2,1,0,1,0.19,0.24,3,1,0.12977867203219312,0
45452,1.6083,0.68,2,2,1,0,1,0.2,0.28,5,1,0.49195171026156936,1
45453,0.7113,0.6,2,2,1,0,1,0.25,0.43,4,1,0.2907444668008048,1
45454,1.6201,0.8,1,2,1,0,1,0.24,0.26,4,1,0.556338028169014,1
45455,1.7972,0.85,2,2,1,0,1,0.13,0.28,4,1,0.42555331991951706,1
45456,3.0805,0.66,2,2,1,0,2,0.09,0.2,5,1,0.3259557344064386,1
45457,2.0308,0.84,2,2,1,0,1,0.13,0.35,4,1,0.34507042253521125,1
45458,1.2418,0.8,1,2,1,0,1,0.25,0.36,4,1,0.38249496981891346,1
45459,1.3299,0.95,1,2,1,0,1,0.15,0.34,4,1,0.27294768611670017,1
45460,3.2695,0.71,2,2,1,0,1,0.04,0.11,5,1,0.22032193158953722,1
45461,1.4579,0.53,2,2,1,0,1,0.07,0.14,5,1,0.07746478873239436,1
45462,1.3142,0.56,2,2,1,0,1,0.2,0.21,5,7,0.42142857142857143,1
45463,0.711,0.66,2,2,1,0,1,0.18,0.39,4,1,0.11951710261569416,1
45464,1.364,0.6,2,2,1,0,1,0.12,0.21,4,1,0.14466800804828972,1
45465,1.5712,0.87,2,2,1,0,1,0.14,0.15,5,1,0.2947686116700201,1
45466,0.6523,0.62,2,2,1,0,1,0.21,0.37,4,1,0.13551307847082494,1
45467,1.3736,0.62,2,2,1,0,1,0.19,0.27,5,6,0.32696177062374243,1
45468,1.1327,0.53,2,2,1,0,1,0.15,0.22,4,1,0.20211267605633804,1
45469,1.0188,0.79,2,2,1,0,1,0.18,0.38,4,1,0.19024144869215293,1
45470,0.6756,0.8,1,2,1,0,1,0.12,0.35,5,1,0.05251509054325955,1
45471,1.4259,0.67,2,2,1,0,1,0.14,0.21,4,6,0.20824949698189132,1
45472,0.8421,0.67,2,2,1,0,1,0.32,0.34,5,7,0.7615694164989939,1
45473,1.7879,0.75,2,2,1,0,1,0.28,0.29,5,1,0.6187122736418511,1
45474,2.4618,0.78,2,2,1,0,1,0.22,0.38,4,1,0.8158953722334004,1
45475,0.5386,0.67,2,2,1,0,1,0.24,0.35,5,1,0.23380281690140842,1
45476,1.3025,0.67,2,2,1,0,1,0.14,0.15,5,1,0.17806841046277666,1
45477,2.5154,0.71,2,2,1,0,1,0.14,0.14,4,1,0.3732394366197183,1
45478,0.8499,0.74,2,2,1,0,1,0.14,0.23,5,1,0.13209456740442654,1
45479,1.6623,0.6,2,2,1,0,1,0.08,0.22,4,1,0.1619718309859155,1
45480,2.9051,0.69,2,2,1,0,1,0.1,0.33,4,7,0.6408450704225351,1
45481,1.9657,0.51,2,2,1,0,1,0.05,0.05,5,1,0.42940643863179073,1
45482,1.5173,0.75,2,2,1,0,1,0.19,0.29,5,1,0.46539235412474844,1
45483,1.8988,0.79,2,2,1,0,1,0.17,0.27,5,1,0.6014084507042253,1
45484,3.4114,0.73,2,2,1,0,1,0.11,0.17,5,1,0.6770623742454728,1
45485,1.9948,0.73,2,2,1,0,1,0.14,0.3,5,1,0.31086519114688127,1
45486,0.8909,0.74,2,2,1,0,1,0.19,0.36,5,1,0.18712273641851107,1
45487,1.1115,0.8,1,2,1,0,1,0.18,0.28,5,1,0.23601609657947686,1
45488,1.0183,0.8,1,2,1,0,1,0.24,0.38,4,1,0.4678068410462776,1
45489,1.3948,0.9,1,2,1,0,1,0.15,0.26,5,1,0.23038229376257546,1
45490,1.1349,0.8,1,2,1,0,1,0.09,0.15,5,1,0.11690140845070422,1
45491,2.2105,0.57,2,2,1,0,1,0.23,0.39,4,7,0.8158953722334004,1
45492,2.0228,0.8,1,2,1,0,1,0.13,0.18,5,1,0.3173038229376257,1
45493,2.7771,0.55,1,2,1,0,1,0.12,0.18,5,1,0.32696177062374243,1
45494,1.2986,0.8,1,2,1,0,1,0.2,0.29,5,1,0.5177062374245472,1
45495,2.2727,0.76,2,2,1,0,1,0.15,0.17,5,1,0.6488933601609658,1
45496,1.2274,0.66,2,2,1,0,1,0.2,0.32,5,1,0.36539235412474846,1
45497,0.7189,0.8,1,2,1,0,1,0.28,0.38,5,1,0.25839034205231387,1
45498,0.8807,0.85,1,2,1,0,1,0.31,0.41,5,1,0.43158953722334004,1
45499,1.5353,0.88,1,2,1,0,1,0.18,0.24,5,1,0.3991951710261569,1
45500,1.0294,0.8,2,2,1,0,1,0.3,0.31,5,1,0.4496981891348088,1
45501,1.214,0.63,2,2,1,0,1,0.27,0.29,4,1,0.5201207243460765,1
45502,1.1468,0.8,2,2,1,0,1,0.14,0.16,5,1,0.23762575452716295,1
45503,1.7576,0.67,1,2,1,0,1,0.08,0.12,5,7,0.10403219315895372,1
45504,1.0588,0.7,2,2,1,0,1,0.34,0.4,4,1,0.8923541247484909,1
45505,1.2392,0.55,2,2,1,0,1,0.34,0.39,5,7,0.5321931589537223,1
45506,1.3686,0.76,2,2,1,0,1,0.33,0.34,4,1,0.5321931589537223,1
45507,1.6356,0.75,2,2,1,0,1,0.28,0.29,5,1,0.5321931589537223,1
45508,2.2533,0.78,2,2,1,0,1,0.14,0.25,5,1,0.4698189134808853,1
45509,0.6337,0.91,1,2,1,0,1,0.24,0.42,5,1,0.22032193158953722,1
45510,1.0993,0.68,2,2,1,0,1,0.15,0.3,5,1,0.24849094567404428,1
45511,0.8054,0.78,1,2,1,0,1,0.25,0.43,5,1,0.26659959758551305,1
45512,0.907,0.8,2,2,1,0,1,0.26,0.29,4,1,0.21670020120724343,1
45513,0.9187,0.8,2,2,1,0,1,0.12,0.32,4,7,0.16841046277665994,1
45514,0.8602,0.67,2,2,1,0,1,0.3,0.4,5,6,0.19818913480885308,1
45515,2.0649,0.8,2,2,1,0,1,0.17,0.17,5,1,0.45975855130784704,1
45516,1.8772,0.75,2,2,1,0,1,0.19,0.39,4,1,0.4617706237424547,1
45517,0.8247,0.73,2,2,1,0,1,0.27,0.28,4,6,0.27867404426559356,1
45518,0.8987,0.79,2,2,1,0,1,0.23,0.27,5,1,0.34507042253521125,1
45519,3.0014,0.77,2,2,1,0,1,0.08,0.19,4,1,0.26901408450704223,1
45520,1.7258,0.74,2,2,1,0,1,0.21,0.31,5,1,0.6006036217303823,1
45521,1.2797,0.87,1,2,1,0,1,0.15,0.19,5,1,0.3490945674044265,1
45522,0.7971,0.78,2,2,1,0,1,0.34,0.37,5,1,0.5918088531187122,1
45523,0.5977,0.8,1,2,1,0,1,0.2,0.31,4,1,0.12173038229376255,1
45524,1.2334,0.93,1,2,1,0,1,0.19,0.31,5,1,0.3249496981891348,1
45525,2.2931,0.61,2,2,1,0,1,0.36,0.41,5,1,0.5321931589537223,1
45526,1.4183,0.54,2,2,1,0,1,0.32,0.36,5,1,0.8045311871227364,1
45527,1.7135,0.84,2,2,1,0,1,0.21,0.34,4,7,0.503748490945674,1
45528,1.871,0.74,2,2,1,0,1,0.21,0.3,4,1,0.4951770623742454,1
45529,1.0417,0.8,2,2,1,0,1,0.23,0.43,5,1,0.7964366197183098,1
45530,0.8373,0.67,1,2,1,0,1,0.23,0.39,5,7,0.1576619718309859,1
45531,0.6141,0.49,2,2,1,0,1,0.28,0.28,4,1,0.3169014084507042,1
45532,1.2111,0.95,1,2,1,0,1,0.22,0.3,5,7,0.5531971830985916,1
45533,1.1015,0.8,1,2,1,0,1,0.22,0.26,5,1,0.3470824949698189,1
45534,0.8996,0.68,2,2,1,0,1,0.32,0.41,4,1,0.6097102615694164,1
45535,1.0323,0.7,2,2,1,0,1,0.37,0.39,4,1,0.6408450704225351,1
45536,2.2565,0.67,2,2,1,0,1,0.35,0.36,5,4,0.8158953722334004,1
45537,0.6925,0.58,2,2,1,0,1,0.26,0.29,3,1,0.3261569416498994,0
45538,1.244,0.77,2,2,1,0,1,0.23,0.41,5,7,0.5321931589537223,1
45539,1.3996,0.95,1,2,1,0,1,0.24,0.31,4,1,0.3455835010060362,1
45540,0.6803,0.8,1,2,1,0,1,0.22,0.34,4,6,0.11207243460764586,1
45541,0.4311,0.67,2,2,1,0,1,0.32,0.38,5,1,0.19818913480885308,1
45542,2.1263,0.8,2,2,1,0,1,0.16,0.23,4,1,0.6005090543259557,1
45543,0.8751,0.8,1,2,1,0,1,0.15,0.26,4,1,0.18933601609657946,1
45544,2.0709999999999997,0.9,1,2,1,0,2,0.06,0.37,4,1,0.10362173038229376,1
45545,1.9657,0.73,2,2,1,0,1,0.18,0.27,4,1,0.6926056338028168,1
45546,2.1016,0.77,2,2,1,0,1,0.25,0.3,5,1,0.5704225352112675,1
45547,1.9657,0.58,2,2,1,0,1,0.07,0.12,4,1,0.7942052313883299,1
45548,2.582,0.59,2,2,1,0,1,0.37,0.4,5,7,0.5321931589537223,1
45549,1.7005,0.66,2,2,1,0,1,0.21,0.29,4,1,0.335010060362173,1
45550,1.5586,0.59,2,2,1,0,1,0.23,0.33,5,1,0.5543259557344064,1
45551,1.9657,0.65,2,2,1,0,2,0.09,0.19,5,7,0.8146036217303823,1
45552,1.1595,0.8,2,2,1,0,1,0.16,0.25,5,1,0.22597384305835005,1
45553,2.8777,0.53,2,2,1,0,1,0.12,0.15,4,1,0.7213279678068409,1
45554,2.5597,0.68,2,2,1,0,1,0.26,0.35,4,1,0.8146317907444668,1
45555,0.9991,0.92,2,2,1,0,1,0.21,0.23,4,1,0.26313078470824947,1
45556,2.9488,0.67,2,2,1,0,1,0.13,0.13,5,1,0.6216740442655935,1
45557,1.5844,0.8,1,2,1,0,1,0.16,0.22,4,1,0.5160965794768612,1
45558,1.3818,0.54,2,2,1,0,1,0.22,0.23,5,1,0.3028169014084507,1
45559,1.7996,0.71,2,2,1,0,1,0.09,0.25,5,1,0.21830985915492956,1
45560,1.9657,0.85,1,2,1,0,1,0.11,0.3,4,7,0.66079476861167,1
45561,1.0034,0.55,1,2,1,0,1,0.14,0.37,4,7,0.21830985915492956,1
45562,0.9825,0.8,1,2,1,0,1,0.25,0.35,5,1,0.5756539235412474,1
45563,0.3841,0.95,1,2,1,0,1,0.3,0.32,5,1,0.11971830985915492,1
45564,1.5167,0.8,1,2,1,0,1,0.15,0.43,3,1,0.18048289738430584,1
45565,2.6873,0.79,1,2,1,0,1,0.2,0.43,4,1,0.5301810865191147,1
45566,1.325,0.92,1,2,1,0,1,0.15,0.38,3,1,0.27565392354124746,1
45567,0.6104,0.7,2,2,1,0,1,0.09,0.22,5,1,0.057344064386317894,1
45568,1.5254,0.8,1,2,1,0,1,0.23,0.43,5,1,0.638430583501006,1
45569,1.5730000000000002,0.67,1,2,1,0,1,0.19,0.27,5,1,0.39657947686116696,1
45570,1.3593,0.71,2,2,1,0,1,0.15,0.43,4,1,0.3490945674044265,1
45571,1.5356,0.72,1,2,1,0,1,0.12,0.41,4,1,0.2283702213279678,1
45572,0.6509,0.65,2,2,1,0,1,0.17,0.2,5,1,0.1619718309859155,1
45573,0.7538,0.8,1,2,1,0,1,0.21,0.42,4,1,0.25533199195171025,1
45574,3.2964,0.79,2,2,1,0,1,0.16,0.37,5,1,0.6327967806841046,1
45575,1.6182,0.72,2,2,1,0,1,0.29,0.36,4,1,0.8158953722334004,1
45576,0.5498,0.71,2,2,1,0,1,0.3,0.32,5,1,0.2424547283702213,1
45577,1.9758,0.95,1,2,1,0,1,0.15,0.28,5,1,0.5044265593561368,1
45578,1.0029,0.5,2,2,1,0,1,0.23,0.37,5,1,0.403420523138833,1
45579,1.0942,0.72,2,2,1,0,1,0.21,0.22,5,1,0.37927565392354123,1
45580,2.0581,0.93,1,2,1,0,1,0.11,0.4,5,1,0.335010060362173,1
45581,0.47,0.54,2,2,1,0,1,0.23,0.41,5,1,0.24849094567404428,1
45582,2.2774,0.73,2,2,1,0,1,0.16,0.34,4,1,0.7092555331991951,1
45583,1.7767,0.8,1,2,1,0,1,0.12,0.14,5,7,0.3838450704225352,1
45584,0.7167,0.67,2,2,1,0,1,0.31,0.32,4,1,0.3772635814889336,1
45585,1.2036,0.85,2,2,1,0,1,0.26,0.36,5,1,0.44668008048289737,1
45586,3.0738,0.63,2,2,1,0,1,0.1,0.29,5,1,0.5254527162977867,1
45587,1.6036,0.67,2,2,1,0,1,0.25,0.34,5,7,0.9748490945674043,1
45588,0.8605,0.8,2,2,1,0,1,0.29,0.3,5,7,0.4124748490945674,1
45589,1.9302,0.55,2,2,1,0,1,0.23,0.24,5,1,0.806841046277666,1
45590,1.4049,0.85,2,2,1,0,1,0.22,0.29,5,1,0.9104627766599597,1
45591,1.1167,0.67,2,2,1,0,1,0.26,0.36,5,1,0.5382293762575452,1
45592,2.5313,0.5,2,2,1,0,2,0.14,0.4,5,6,0.4798792756539235,1
45593,2.4719,0.48,2,2,1,0,1,0.15,0.22,4,1,0.8641851106639838,1
45594,1.8233,0.69,2,2,1,0,1,0.23,0.3,5,6,0.596579476861167,1
45595,1.4859,0.65,2,2,1,0,1,0.24,0.25,5,7,0.7354124748490946,1
45596,2.5047,0.64,2,2,1,0,1,0.09,0.16,5,1,0.33098591549295775,1
45597,0.5191,0.68,2,2,1,0,1,0.23,0.39,5,7,0.5006639839034205,1
45598,1.0355,0.58,2,2,1,0,1,0.27,0.34,3,6,0.6629778672032193,0
45599,1.367,0.74,2,2,1,0,1,0.2,0.23,5,7,0.5704225352112675,1
45600,2.2016,0.79,2,2,1,0,1,0.19,0.22,5,1,0.7052313883299798,1
45601,1.1521,0.67,2,2,1,0,1,0.23,0.25,5,1,0.596579476861167,1
45602,1.295,0.53,2,2,1,0,1,0.16,0.18,5,1,0.33903420523138833,1
45603,1.2642,0.74,2,2,1,0,1,0.22,0.22,5,7,0.7565392354124748,1
45604,1.2822,0.67,2,2,1,0,1,0.09,0.1,5,1,0.14381086519114689,1
45605,0.491,0.75,2,2,1,0,1,0.15,0.39,4,1,0.13506237424547285,1
45606,1.0456,0.9,1,2,1,0,1,0.27,0.43,5,1,0.47786720321931586,1
45607,1.9657,0.78,2,2,1,0,1,0.07,0.16,4,1,0.7414486921529174,1
45608,1.6392,0.69,2,2,1,0,1,0.25,0.26,5,1,0.6810865191146881,1
45609,2.2724,0.75,2,2,1,0,1,0.22,0.42,4,1,0.5616700201207243,1
45610,0.7383,0.75,2,2,1,0,1,0.2,0.26,5,1,0.22796780684104628,1
45611,2.9823,0.8,2,2,1,0,1,0.14,0.3,5,1,0.556338028169014,1
45612,1.1629,0.8,1,2,1,0,1,0.09,0.25,3,1,0.1378269617706237,1
45613,0.8281,0.67,1,2,1,0,1,0.14,0.21,5,1,0.14185110663983902,1
45614,1.8163,0.52,2,2,1,0,1,0.18,0.21,5,1,0.811871227364185,1
45615,1.9657,0.8,1,2,1,0,1,0.08,0.29,4,1,0.33903420523138833,1
45616,1.3101,0.73,2,2,1,0,1,0.21,0.22,5,1,0.3953722334004024,1
45617,1.5775,0.8,1,2,1,0,1,0.11,0.11,5,1,0.20623742454728367,1
45618,0.5648,0.55,2,2,1,0,1,0.24,0.25,5,1,0.15995975855130784,1
45619,0.3141,0.76,2,2,1,0,1,0.33,0.36,5,6,0.12072434607645875,1
45620,0.6753,0.8,2,2,1,0,1,0.28,0.41,5,7,0.32454728370221325,1
45621,2.1366,0.93,2,2,1,0,1,0.18,0.39,4,1,0.5096700201207243,1
45622,2.103,0.72,2,2,1,0,1,0.13,0.2,5,1,0.4295774647887324,1
45623,2.8257,0.76,2,2,1,0,2,0.09,0.32,3,1,0.2808390342052314,0
45624,0.9683,0.85,1,2,1,0,1,0.18,0.39,4,1,0.3608148893360161,1
45625,1.9657,0.86,2,2,1,0,1,0.1,0.32,3,1,0.3999758551307847,0
45626,2.0355,0.77,2,2,1,0,1,0.13,0.25,3,1,0.3561368209255533,0
45627,1.8912,0.8,2,2,1,0,1,0.15,0.3,4,1,0.4645875251509054,1
45628,1.9657,0.94,2,2,1,0,1,0.11,0.13,5,1,0.7927565392354124,1
45629,1.6101,0.8,1,2,1,0,1,0.23,0.28,3,7,0.6851106639839034,1
45630,1.6267,0.78,2,2,1,0,1,0.12,0.23,4,1,0.22397786720321927,1
45631,0.3413,0.58,2,2,1,0,1,0.24,0.24,5,1,0.09758551307847081,1
45632,1.5872,0.48,2,2,1,0,1,0.24,0.3,5,1,0.448692152917505,1
45633,0.5787,0.67,2,2,1,0,1,0.19,0.21,5,1,0.22635814889336014,1
45634,1.9657,0.74,2,2,1,0,1,0.05,0.21,3,7,0.8158953722334004,0
45635,1.1796,0.85,1,2,1,0,1,0.19,0.3,3,1,0.28470824949698187,1
45636,0.5067,0.8,2,2,1,0,1,0.18,0.28,5,1,0.11851106639839033,1
45637,0.5295,0.67,2,2,1,0,1,0.23,0.42,4,1,0.5804828973843058,1
45638,2.336,0.8,2,2,1,0,1,0.09,0.14,5,1,0.27303822937625755,1
45639,1.5981,0.8,1,2,1,0,1,0.22,0.28,5,1,0.4146881287726358,1
45640,1.9657,0.7,2,2,1,0,1,0.12,0.32,5,7,0.6515090543259557,1
45641,0.6098,0.8,1,2,1,0,1,0.23,0.38,4,1,0.14104627766599598,1
45642,0.9348,0.83,2,2,1,0,1,0.29,0.38,4,6,0.4305835010060362,1
45643,1.9657,0.84,2,2,1,0,1,0.11,0.18,4,1,0.7647887323943662,1
45644,3.2123,0.67,2,2,1,0,1,0.13,0.18,5,1,0.7112676056338028,1
